consequent,antecedent,abs_support,%_support,confidence,lift
WeightBin_Easy,"('Is_familygames', 'MinPlayersBin_Duo')",1053,6.673426706381901,0.772560528246515,1.6417821650103381
WeightBin_Easy,"('Is_familygames',)",1406,8.91057734964193,0.762472885032538,1.6203447344011335
WeightBin_Easy,"('Is_familygames', 'PopularityBin_HighPop', 'MinPlayersBin_Duo')",780,4.94327904176437,0.7624633431085044,1.620324456688093
WeightBin_Easy,"('Is_familygames', 'PopularityBin_HighPop', 'Rating_2')",633,4.0116610685087775,0.7608173076923077,1.6168264374514374
WeightBin_Easy,"('Is_familygames', 'Rating_2')",814,5.158755307687433,0.7593283582089553,1.6136622443338862
WeightBin_Easy,"('Is_familygames', 'PopularityBin_HighPop')",1042,6.603713796818557,0.7485632183908046,1.5907850536011456
WeightBin_Easy,"('PlaytimeBin_Short(<30m)', 'MaxPlayersBin_MidGroup', 'Rating_2')",897,5.684770898029027,0.7468776019983348,1.5872029201254847
WeightBin_Easy,"('YearBin_Classic', 'PlaytimeBin_Short(<30m)', 'MaxPlayersBin_MidGroup')",611,3.8722352493820904,0.7424058323207776,1.5776998825844513
WeightBin_Easy,"('PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)', 'MaxPlayersBin_MidGroup')",599,3.796184802585715,0.7358722358722358,1.5638152201788564
WeightBin_Easy,"('Rating_1', 'PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)')",673,4.265162557830028,0.7339149400218102,1.559655735838942
WeightBin_Easy,"('HasExpansions', 'PlaytimeBin_Short(<30m)')",825,5.228468217250777,0.7243195785776997,1.539264462003707
WeightBin_Easy,"('YearBin_Classic', 'PlaytimeBin_Short(<30m)', 'Rating_2')",622,3.9419481589454337,0.7190751445086705,1.528119421576069
WeightBin_Easy,"('YearBin_Modern', 'PlaytimeBin_Short(<30m)', 'Rating_2')",720,4.563026807782496,0.7178464606181456,1.5255083235143057
WeightBin_Easy,"('PlaytimeBin_Short(<30m)', 'MaxPlayersBin_MidGroup', 'MinPlayersBin_Duo')",1203,7.6240572913365865,0.7160714285714286,1.5217361712361712
WeightBin_Easy,"('PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)', 'MinPlayersBin_Duo')",1029,6.52132581278915,0.7126038781163435,1.5143672178852234
WeightBin_Easy,"('PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)')",1431,9.06901578046771,0.7091179385530227,1.5069591855122082
WeightBin_Easy,"('PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)', 'Rating_2')",673,4.265162557830028,0.708421052631579,1.5054782208045365
WeightBin_Easy,"('PlaytimeBin_Short(<30m)', 'MaxPlayersBin_MidGroup')",1828,11.585018061981115,0.7077042198993418,1.503954866773295
WeightBin_Easy,"('PlaytimeBin_Short(<30m)', 'Rating_2', 'MinPlayersBin_Duo')",1459,9.246466822992586,0.7048309178743961,1.4978487613656695
WeightBin_Easy,"('PlaytimeBin_Short(<30m)', 'Rating_2')",2049,12.985613790481018,0.7043657614300447,1.4968602491050067
WeightBin_Easy,"('MinPlayersBin_Group', 'PlaytimeBin_Short(<30m)')",635,4.02433614297484,0.7032115171650055,1.4944073440197472
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'Rating_1', 'MaxPlayersBin_SmallGroup')",833,5.2791685151150265,0.9015151515151515,1.3011074339849606
MinPlayersBin_Duo,"('Rating_1', 'MaxPlayersBin_SmallGroup', 'PlaytimeBin_Short(<30m)')",939,5.950947461816338,0.8858490566037736,1.2784974173740915
MinPlayersBin_Duo,"('Rating_1', 'MaxPlayersBin_SmallGroup')",1570,9.949933455859053,0.88351153629713,1.2751238023627929
MinPlayersBin_Duo,"('Is_abstracts',)",715,4.531339121617339,0.8805418719211823,1.2708378484445564
MinPlayersBin_Duo,"('Rating_1', 'MaxPlayersBin_SmallGroup', 'WeightBin_Easy')",917,5.811521642689651,0.875,1.2628395682795208
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'MaxPlayersBin_SmallGroup', 'PlaytimeBin_Short(<30m)')",849,5.380569110843527,0.8734567901234568,1.2606123380003682
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'YearBin_Old')",1082,6.857215286139806,0.864908073541167,1.2482744436482278
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'MaxPlayersBin_SmallGroup')",1476,9.354204955954117,0.8561484918793504,1.2356322192778075
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'MaxPlayersBin_SmallGroup', 'WeightBin_Easy')",736,4.664427403510995,0.8528389339513326,1.2308557156149342
MinPlayersBin_Duo,"('Is_wargames', 'MaxPlayersBin_Solo/Duo', 'YearBin_Old')",676,4.284175169529121,0.8524590163934426,1.2303074014151771
MinPlayersBin_Duo,"('YearBin_Old', 'MaxPlayersBin_SmallGroup')",996,6.3121870840991186,0.8426395939086294,1.216135566842062
MinPlayersBin_Duo,"('Is_wargames', 'YearBin_Old')",967,6.128398504341213,0.8372294372294372,1.208327384070547
MinPlayersBin_Duo,"('YearBin_Classic', 'MaxPlayersBin_SmallGroup')",1181,7.484631472209899,0.8369950389794472,1.2079890899164636
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup', 'PlaytimeBin_Short(<30m)')",1846,11.699093732175676,0.8319062640829202,1.2006447398668616
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",1175,7.446606248811712,0.8245614035087719,1.1900443049451122
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'PopularityBin_LowPop')",935,5.925597312884213,0.8173076923076923,1.1795754209204314
MinPlayersBin_Duo,"('PlaytimeBin_Medium(30-60m)', 'MaxPlayersBin_SmallGroup', 'WeightBin_Easy')",743,4.708790164142215,0.8120218579234972,1.1719466657070212
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup', 'WeightBin_Easy')",2017,12.782812599024018,0.8077693231878253,1.1658092152730903
MinPlayersBin_Duo,"('YearBin_Old', 'Rating_1', 'PlaytimeBin_Short(<30m)')",835,5.291843589581089,0.8075435203094777,1.1654833263480517
MinPlayersBin_Duo,"('YearBin_Old', 'PopularityBin_LowPop', 'Rating_1')",904,5.729133658660245,0.804986642920748,1.1617931252763636
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'PlaytimeBin_Short(<30m)')",975,6.179098802205463,0.8004926108374384,1.1553071349495967
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup', 'PlaytimeBin_Short(<30m)', 'Rating_2')",785,4.974966727929527,0.7993890020366599,1.15371435682214
MinPlayersBin_Duo,"('YearBin_Old', 'PlaytimeBin_Short(<30m)')",1187,7.522656695608086,0.7971793149764943,1.1505252365328915
MinPlayersBin_Duo,"('YearBin_Old', 'Rating_1')",1844,11.686418657709615,0.7927773000859846,1.1441720495798728
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'Rating_1', 'PlaytimeBin_Short(<30m)')",1188,7.528994232841119,0.7925283522348232,1.1438127567834333
MinPlayersBin_Duo,"('PlaytimeBin_Long(60-120m)', 'YearBin_Old')",751,4.759490462006465,0.7913593256059009,1.142125564688147
MinPlayersBin_Duo,"('YearBin_Classic', 'PopularityBin_LowPop', 'Rating_1')",667,4.22713733443184,0.7912218268090154,1.1419271202066636
MinPlayersBin_Duo,"('YearBin_Old', 'PopularityBin_LowPop')",1339,8.485962355028835,0.7895047169811321,1.1394489096538263
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'Rating_1')",2030,12.865200583053426,0.7889623008161679,1.1386660701160078
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'YearBin_Classic')",675,4.277837632296089,0.7885514018691588,1.138073042174468
MinPlayersBin_Duo,"('YearBin_Old', 'Rating_1', 'PopularityBin_MedPop')",657,4.163761962101527,0.7877697841726619,1.1369449761694348
MinPlayersBin_Duo,"('PlaytimeBin_Medium(30-60m)', 'MaxPlayersBin_SmallGroup')",1497,9.487293237847773,0.7850026219192449,1.1329512824717611
MinPlayersBin_Duo,"('Rating_1', 'WeightBin_Medium')",689,4.366563153558527,0.784738041002278,1.1325694273278097
MinPlayersBin_Duo,"('PopularityBin_MedPop', 'MaxPlayersBin_SmallGroup', 'WeightBin_Easy')",709,4.493313898219152,0.7842920353982301,1.1319257318712772
MinPlayersBin_Duo,"('YearBin_Old', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",807,5.114392547056214,0.7827352085354026,1.1296788489417466
MinPlayersBin_Duo,"('YearBin_Old', 'WeightBin_Medium')",1041,6.597376259585524,0.7791916167664671,1.1245645770564423
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo',)",2532,16.04664427403511,0.778119237861094,1.1230168713262785
MinPlayersBin_Duo,"('YearBin_Classic', 'PopularityBin_LowPop', 'PlaytimeBin_Short(<30m)')",718,4.550351733316433,0.7778981581798483,1.1226977991328846
MinPlayersBin_Duo,"('Is_wargames', 'Rating_2')",762,4.829203371569808,0.7775510204081633,1.1221967942029094
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'Rating_2')",1128,7.148741998859243,0.777394900068918,1.1219714742694098
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup', 'Rating_2', 'WeightBin_Easy')",886,5.615057988465682,0.7771929824561403,1.1216800576397548
MinPlayersBin_Duo,"('YearBin_Old', 'PopularityBin_MedPop')",1182,7.49096900944293,0.7766097240473062,1.1208382727286603
MinPlayersBin_Duo,"('PlaytimeBin_Medium(30-60m)', 'MaxPlayersBin_SmallGroup', 'Rating_2')",705,4.467963749287027,0.7755775577557755,1.1193486036612441
MinPlayersBin_Duo,"('YearBin_Classic', 'Rating_1', 'PlaytimeBin_Short(<30m)')",815,5.165092844920464,0.7754519505233112,1.1191673216232805
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'PopularityBin_HighPop')",612,3.878572786615121,0.7746835443037975,1.1180583230192647
MinPlayersBin_Duo,"('Rating_1', 'PlaytimeBin_Short(<30m)')",2178,13.803156093542048,0.7726144022703086,1.1150720436680874
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'WeightBin_Easy')",848,5.374231573610495,0.7723132969034608,1.1146374747863999
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'Rating_1', 'WeightBin_Easy')",1033,6.5466759617212755,0.7714712471994025,1.113422190575265
MinPlayersBin_Duo,"('YearBin_Old',)",3270,20.72374675201217,0.7714083510261854,1.1133314159738572
MinPlayersBin_Duo,"('YearBin_Old', 'Rating_1', 'WeightBin_Easy')",1103,6.990303568033463,0.7713286713286713,1.113216418631218
MinPlayersBin_Duo,"('YearBin_Classic', 'Rating_1')",1294,8.200773179542429,0.7661338069863824,1.105718955496033
MinPlayersBin_Duo,"('Is_wargames', 'PlaytimeBin_Long(60-120m)')",685,4.341213004626402,0.7653631284916201,1.1046066774416239
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'WeightBin_Medium')",1153,7.307180429685024,0.7650962176509621,1.1042214596464404
MinPlayersBin_Duo,"('YearBin_Classic', 'PopularityBin_LowPop')",1172,7.4275936371126186,0.7650130548302873,1.1041014353029455
MinPlayersBin_Duo,"('Rating_1',)",3991,25.293111097027694,0.7649990415947863,1.1040812107677795
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'PlaytimeBin_Short(<30m)')",2041,12.93491349261677,0.7641332834144515,1.102831709411564
MinPlayersBin_Duo,"('Rating_1', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",1385,8.777489067748274,0.7639271924986211,1.102534269682223
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup',)",4167,26.408517650041198,0.762209621364551,1.1000553933514359
MinPlayersBin_Duo,"('PopularityBin_MedPop', 'MaxPlayersBin_SmallGroup')",1321,8.371886684834273,0.7605066206102475,1.097597545651614
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup', 'Rating_2')",1825,11.56600545028202,0.758520365752286,1.0947308928203896
MinPlayersBin_Duo,"('YearBin_Modern', 'MaxPlayersBin_SmallGroup')",1191,7.548006844540211,0.7576335877862596,1.0934510547589307
MinPlayersBin_Duo,"('YearBin_Old', 'PopularityBin_LowPop', 'WeightBin_Easy')",640,4.056023829139996,0.755608028335301,1.0905276757617046
MinPlayersBin_Duo,"('YearBin_Classic', 'Rating_1', 'WeightBin_Easy')",805,5.101717472590152,0.7551594746716698,1.0898803028303556
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",1095,6.939603270169211,0.7546519641626465,1.0891478407136557
MinPlayersBin_Duo,"('Is_wargames', 'MaxPlayersBin_Solo/Duo')",1161,7.357880727549275,0.7538961038961038,1.088056948996307
MinPlayersBin_Duo,"('Is_wargames', 'WeightBin_Medium')",1000,6.337537233031244,0.7535795026375283,1.0876000157429395
